#MicroRNA_ID	TCGA.BT.A0S7.01A	TCGA.BT.A0YX.01A	TCGA.BT.A2LA.01A	TCGA.BT.A2LB.01A	TCGA.BT.A20J.01A	TCGA.BT.A20N.01A	TCGA.BT.A20O.01A	TCGA.BT.A20P.01A	TCGA.BT.A20Q.01A	TCGA.BT.A20R.01A	TCGA.BT.A20T.01A	TCGA.BT.A20U.01A	TCGA.BT.A20V.01A	TCGA.BT.A20W.01A	TCGA.BT.A20X.01A	TCGA.C4.A0F0.01A	TCGA.C4.A0F6.01A	TCGA.CF.A1HR.01A	TCGA.CF.A1HS.01A	TCGA.CF.A27C.01A	TCGA.CU.A0YN.01A	TCGA.CU.A0YO.01A	TCGA.CU.A0YR.01A	TCGA.DK.A1A3.01A	TCGA.DK.A1A5.01A	TCGA.DK.A1A6.01A	TCGA.DK.A1A7.01A	TCGA.DK.A1AA.01A	TCGA.DK.A1AB.01A	TCGA.DK.A1AC.01A	TCGA.DK.A1AD.01A	TCGA.DK.A1AE.01A	TCGA.DK.A1AF.01A	TCGA.DK.A1AG.01A	TCGA.DK.A2HX.01A	TCGA.DK.A2I1.01A	TCGA.DK.A2I2.01A	TCGA.DK.A2I6.01A	TCGA.E5.A2PC.01A	TCGA.FD.A3B3.01A	TCGA.FD.A3B4.01A	TCGA.FT.A3EE.01A	TCGA.G2.A2EC.01A	TCGA.G2.A2EF.01A	TCGA.G2.A2EJ.01A	TCGA.G2.A2EK.01A	TCGA.G2.A2EL.01A	TCGA.G2.A2EO.01A	TCGA.G2.A2ES.01A	TCGA.GD.A2C5.01A	TCGA.H4.A2HO.01A	TCGA.H4.A2HQ.01A	TCGA.HQ.A2OE.01A
hsa-miR-585	0.566732	0.3807	1.587285	0.799112	1.618885	1.288352	0.563354	7.032183	0.523061	0.600686	0	0.707404	0	1.433337	0.534231	0.19663	0.700533	0.356148	0.463875	0.442731	0	0.416815	1.207866	0	0.175657	1.021831	1.493336	0.683564	0.11941	0.521298	0.145067	0.254575	0.683086	0.233504	0.278362	0	0	1.029327	0	0.517226	0.697772	0.294249	0.530238	0	0	0.782882	0.479182	0.361129	0	0.560538	0.599416	0.358406	0.262457
hsa-miR-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-588	0	0.3807	0.992053	0	1.618885	0	0.563354	0.163539	0	0	0	0.707404	0.374956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260649	0.145067	0	0	0.116752	0.139181	0	0	0	0	0	0	0	0	0.553	0.283418	0	0.958365	0.180565	1.936747	0	0	0	0
hsa-miR-589	68.291156	38.070047	197.220148	76.537174	71.230952	179.080864	113.985345	58.383474	32.168237	81.693289	32.549071	52.701612	39.37033	142.514692	62.326954	30.281079	174.993229	46.655429	89.991673	46.708118	71.050202	26.009259	72.471966	92.53011	36.009627	109.540307	304.640504	44.431642	25.792628	82.886364	70.067132	37.677095	45.510621	39.695674	98.888186	61.965935	126.877142	276.271301	66.984332	46.55033	51.809585	160.071609	57.795898	137.973558	148.794299	30.445428	206.288023	161.244249	121.627735	45.193348	35.365519	68.455481	216.52742
hsa-miR-590	22.244215	15.98942	23.809273	17.935625	39.662689	39.079997	18.402906	10.793584	5.361373	9.610975	11.03838	9.903659	13.498399	17.609574	14.780392	16.320322	62.767788	6.054521	30.151849	13.060564	23.356282	17.589595	47.106778	4.645863	9.836776	24.728316	61.600102	7.792626	7.76167	36.751501	10.154657	9.673849	12.124781	10.974686	7.863733	23.250935	34.118223	58.671625	15.058493	6.336017	8.373266	9.415977	12.725702	25.714511	21.256328	8.872668	74.033681	18.056467	23.047294	9.599207	8.791428	18.278689	27.820493
hsa-miR-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-592	0	0.761401	8.531656	0.355161	4.047213	0	1.690063	3.107244	0.784591	0.171625	1.981248	1.061106	1.124867	10.647649	8.191542	1.573043	1.120853	1.958816	0.927749	0.221365	1.373899	0.250089	8.455063	0.193578	1.05394	8.17465	1.493336	2.050691	1.671744	5.212979	0.145067	2.291175	0.768472	4.903583	0.208772	1.096742	2.558867	1.646923	1.038517	0	0	1.176997	1.590713	4.147502	0.850253	0.434935	9.583648	2.70847	8.521688	0.980941	25.974675	5.196882	7.873724
hsa-miR-593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597	0	0.19035	0.198411	0.17758	0	0	0	0.327078	0	0	0.283035	0.353702	0	0.204762	0	0	0.700533	0	0	0	0	0	0	0	0.263485	0	0	0	0	0.260649	0	0	0.085386	0	0	0.219348	0	0	0	0	0	0	0.132559	0	0	0	0	0	0	0	0	0.358406	0.524915
hsa-miR-598	17.852045	44.922655	460.51103	13.229744	18.617181	48.527908	31.923408	132.793785	27.722221	22.740254	24.341044	7.074042	12.373532	106.271732	27.245783	12.191084	11.628854	35.436757	19.946608	167.352309	8.439665	45.266115	8.857685	19.164186	29.4225	17.371131	21.280035	139.583712	15.642751	132.670312	6.527994	11.455874	26.640363	37.127131	40.362525	37.618258	80.817541	10.704998	7.009988	8.534227	7.849937	10.298725	28.897949	6.912503	63.485567	14.526818	143.515129	65.36441	19.367474	9.459073	16.583831	22.041948	6.823894
hsa-miR-599	0	0	1.984106	0.17758	0	0	1.126709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.563894	0	0	0	0	0	0	0	0	0	0	0	0	0.132559	0	0.283418	0.086987	0	0	0	0	0	0.358406	0
hsa-miR-600	0	0.19035	0	0.266371	0	0	0	0	0	0.085812	0	0	0	0.409525	0.178077	0	0	0	0	0	0	0	0	0	0	0.204366	0	0	0	2.34584	0.290133	0.254575	0	0	0	0.329023	0	0	0	0	0	0.294249	0.132559	0	0	0	0	0.180565	0	0.070067	0	0.179203	0.524915
hsa-miR-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140107	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145067	0	0	0	0	0.109674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605	0.566732	0	1.190464	0	0	0.429451	0	0.490617	0.523061	0.429061	0	0.353702	1.874778	0	0.712308	0.19663	0.980747	0	0.463875	0.221365	0	0.083363	0	0.193578	0.175657	0	0.746668	0.273425	0.238821	0.781947	0	2.54575	0.341543	0.116752	0.347953	0.219348	0.639717	0.823461	0	0.129306	0.348886	0.294249	0	0	0	0.173974	1.437547	0	0.193675	0.070067	0.599416	0	0
hsa-miR-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-607	1.841878	0	0.793642	0.443951	0	0.429451	0.563354	0.817696	0.392296	0.171625	0.849106	0	0.374956	1.023812	0.178077	0.393261	0.42032	0	0.463875	0.221365	0.392543	0.583541	1.207866	0.580733	0.878284	1.63493	0	0.136713	0	3.649085	0	0.254575	0.768472	0.233504	0.208772	0.658045	0	0.617596	0	0.258613	0.174443	0.294249	0.397678	0.553	3.401013	0.173974	0.479182	0.722259	0.193675	0.49047	0.39961	0.358406	0
hsa-miR-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-610	0	0	0	0	0.809443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-611	0	0	0.198411	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259629	0	0	0	0	0	0	0	0	0	0.193675	0.070067	0	0	0
hsa-miR-612	0	0	0	0	0.809443	3.006154	0.37557	1.635391	0.915356	0.085812	0	0	0.374956	1.433337	0.712308	0.393261	0	0	0.927749	0	0.588814	0	4.831464	0.580733	0	0	0.746668	0	0	0.781947	0	0.254575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199805	0	0.262457
hsa-miR-613	0	0	0.198411	0	0	0	0	0	0	0	0	0	0.374956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-614	0	0.19035	0	0	0	0	0	0.327078	0	0.429061	0	0.707404	0.374956	0	0	0	0	0	0	0	0	0	0.402622	0	0.175657	0.204366	0	0.136713	0.11941	0	0	0	0.085386	0.116752	0	0.109674	0	0	0	0	0	0	0	0.2765	0	0	0	0	0	0	0	0.716811	0
hsa-miR-615	4.958901	0.19035	11.309405	10.033295	0	1.288352	4.882404	6.378027	0.523061	7.122419	0.566071	4.598127	4.499466	2.45715	18.876163	1.179782	7.98608	0	3.247122	0.221365	0	0.083363	0	0	0.351313	0	20.533367	1.230415	1.552334	0	0	0	1.195401	8.989903	0.695906	0	1.492672	4.323172	0	0.646532	2.616646	2.648244	0.265119	12.719005	2.550759	0	0.479182	2.70847	0.581024	0.700672	0.599416	4.838476	1.312287
hsa-miR-616	1.275146	2.474553	1.388874	0.621532	2.428328	0.429451	1.502278	4.742635	0.784591	0.600686	1.415177	0	2.999644	0.204762	0.712308	2.949456	2.381813	2.13689	1.391624	2.213655	1.962713	0.333452	2.415732	0.193578	0.439142	2.248029	0.746668	1.093702	0.11941	4.691681	0.145067	0	0.341543	1.050768	0.417543	0.76772	1.066194	0.617596	1.038517	0	0.348886	1.765496	0.662797	1.382501	0.850253	0.086987	2.395912	2.166776	1.549398	0.070067	1.198831	1.075217	2.362117
hsa-miR-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087828	0.204366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-618	0.425049	0.19035	5.357087	0.799112	1.618885	0.429451	0.563354	0.981235	0.523061	1.11556	0.849106	0.353702	0.749911	1.228575	0.712308	0.589891	0.84064	0.178074	0	0	1.373899	0.83363	3.220976	0.967888	0.614799	2.452395	1.86667	0	0.835872	4.431032	0	0.50915	0.768472	1.517776	0.765496	0	3.8383	0.617596	0	0.258613	0	0.294249	0.397678	0.553	2.550759	0.260961	0.479182	1.444517	0.387349	0.350336	0.39961	0	2.624575
hsa-miR-619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823461	0	0	0	0.294249	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-622	0	0	0	0	0	0	0	0	0	0	0	0	0.374956	0.409525	0	0	0	0	0	0	0	0	0.402622	0	0	0.408732	0	0	0	0.521298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086987	0	0	0.193675	0	0	0	0
hsa-miR-623	0	0.19035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-624	2.125243	1.142101	1.388874	3.729189	1.618885	0.429451	1.690063	1.308313	1.176887	1.973682	1.415177	0	3.749555	1.228575	1.068462	0.393261	2.802133	2.13689	0	1.549558	1.57017	1.333808	2.415732	0.774311	1.405254	2.452395	8.586681	0.820276	0.477641	4.431032	0.580266	1.272875	1.195401	0.817264	0.904677	1.974136	1.066194	4.734903	2.336663	1.680984	0.872215	0.294249	2.386069	3.041501	4.534683	1.739739	13.417107	2.347341	1.549398	0.840806	3.596493	3.404854	1.837202
hsa-miR-625	151.742381	189.969533	293.449295	171.809086	407.959088	186.810973	822.684999	329.694914	213.539559	100.400366	86.04276	176.851047	284.216285	265.167423	104.353128	310.086116	785.578092	106.132197	255.131033	422.586718	159.176006	135.798344	343.436596	100.853948	115.406464	179.842295	502.134164	97.6129	126.336112	592.715696	225.433383	135.943032	232.505478	215.874417	36.187091	233.386741	146.49512	283.682454	126.699046	126.720342	102.223626	75.622065	115.856914	224.794595	180.8205	109.516554	262.352364	663.575159	150.097922	157.72128	109.693049	105.371264	260.882734
hsa-miR-626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-627	2.975341	1.713152	3.571391	2.663707	0.809443	5.153406	1.314493	0.981235	0.915356	1.716246	0.283035	0.353702	1.874778	0.409525	3.383463	3.735977	5.46416	0.178074	2.783248	1.992289	1.962713	3.167794	3.220976	0	1.141769	2.656761	1.86667	0.956989	0.716462	2.085192	0.580266	0.50915	1.707716	1.401024	0.695906	1.754788	2.558867	3.293846	1.298146	0.517226	0.872215	0.882748	4.639579	11.613005	3.117595	1.652752	2.395912	2.70847	1.549398	1.051008	0.599416	0.716811	1.574745
hsa-miR-628	10.626217	12.372765	24.206095	3.196448	8.903869	9.877362	15.39835	4.415557	7.192086	11.498845	5.377673	6.72034	7.874066	9.00955	12.643468	12.977605	12.18928	6.054521	7.885868	5.534137	9.617293	7.586034	16.104881	5.807329	9.309806	6.744086	5.973343	5.605223	6.328747	17.20283	4.206929	4.073199	4.013132	5.137087	2.992394	3.180552	4.051539	6.793557	6.49073	4.267114	3.139975	3.530991	4.904698	6.636003	2.834177	3.653451	4.07305	3.791858	2.905121	5.044839	3.196883	4.300868	3.936862
hsa-miR-629	178.378765	173.980113	185.513922	91.009981	92.27646	139.141966	141.401918	68.84998	63.159588	96.109752	76.136522	86.657013	169.479895	133.709905	60.724261	126.629968	255.414457	56.627582	147.512125	214.503158	180.765847	69.358025	243.586332	33.682509	129.107688	355.392898	187.040309	103.628261	87.169529	353.439967	33.655434	107.176061	88.715825	53.822664	39.597029	89.603838	95.744263	168.191992	150.325302	69.178962	66.113915	72.385323	101.40794	151.245564	176.569234	67.501863	98.232392	160.702555	98.386767	67.895122	29.371363	189.775798	213.115473
hsa-miR-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-632	0	0	0.992053	0.355161	0	0	0.187785	0.654157	1.046122	0.171625	0.849106	0.353702	0.374956	0.614287	0.890385	0	0.42032	0.178074	1.391624	1.770924	0	0	0.805244	0.193578	0.175657	1.430564	0.746668	0.683564	0.358231	0.521298	0.580266	0	0.170772	0	0.208772	0.329023	0.852956	0.411731	0	0	0.174443	0.294249	0	0.8295	0.850253	0	0	0.180565	0.581024	0.350336	0.199805	0.179203	1.574745
hsa-miR-633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-636	0.566732	0.3807	0	0.17758	0	0.429451	0	0.163539	0.130765	0.343249	0	0	0	0.81905	0.178077	0.983152	1.120853	0.356148	0	1.106827	0.588814	0	0	0	0.351313	1.63493	0	0.273425	0	0.521298	0.145067	0.50915	0.170772	0	0.069591	0.219348	0.213239	0.205865	1.557775	0.129306	0	0	0	0	0	0.086987	0.239591	0.902823	0	0.140134	0.199805	0.179203	0.524915
hsa-miR-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199805	0	0
hsa-miR-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-639	0.283366	0.3807	0.396821	0.17758	0.809443	0.429451	0.563354	0.817696	0.130765	1.201372	0.849106	0.707404	0.374956	1.228575	0.178077	0.393261	0.700533	0.534222	0.927749	2.213655	0.785085	0.083363	0.402622	0.387155	1.405254	1.021831	0.746668	0.820276	0.477641	0	0.145067	1.0183	0	0.467008	0.347953	0.219348	0.426478	0.411731	0	0.258613	0.348886	2.353994	0.132559	0.553	0.283418	0	0	0.722259	0.193675	0.910874	1.198831	0	3.14949
hsa-miR-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-641	0.566732	0	2.380927	0.443951	0	0	0	0	0.26153	1.029747	0.283035	0	2.624689	0.81905	0.178077	0.19663	0.980747	0.534222	0	0	0.196271	0.166726	0	0	0.175657	0.613099	0.746668	0	0	0.260649	0.145067	0.50915	0.170772	0.116752	0	0.109674	0.213239	2.058654	0.519258	0.129306	0	0	0	1.382501	0	0.173974	1.677138	0	0.581024	0.140134	0	0.716811	0.262457
hsa-miR-642a	1.700195	1.903502	0.396821	1.687014	1.618885	0.858901	1.690063	0	0.653826	0.429061	0.849106	1.061106	0.374956	1.228575	0.178077	1.966304	3.36256	0.356148	0	2.213655	0.981356	1.917349	0.402622	0	0.702627	2.043662	1.493336	5.195084	0.238821	1.563894	0	0.763725	0.768472	2.101536	0	0.329023	1.279433	2.67625	0.778888	0.387919	0.523329	5.002238	0.927916	1.382501	1.133671	0	0.239591	0.361129	2.517772	0.350336	0.39961	3.046448	0.262457
hsa-miR-642b	0	0	0	0	0	0	0	0	0	0.085812	0	0	0	0	0	0	0.140107	0	0	0	0	0	0	0	0	0	0	0.136713	0	0	0	0	0	0	0	0	0	0.617596	0.259629	0	0	0	0.132559	0.553	0	0	0.239591	0	0	0	0	0	0
hsa-miR-643	0.566732	0	0.396821	0.532741	1.618885	0	1.690063	0.490617	0.523061	1.802058	0.283035	0.353702	0.374956	0.204762	0.178077	0.589891	0.980747	0.712297	0	0	0.392543	0.500178	0.402622	0.387155	0.614799	1.226197	2.986672	0.136713	0.358231	5.734277	0.290133	0.254575	0.341543	0.116752	0.208772	1.535439	0.213239	0.205865	0.519258	0.517226	0.523329	0.294249	0.265119	0	0.283418	0.173974	0.958365	0.902823	0.387349	0.560538	0.39961	0.537608	2.09966
hsa-miR-644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-647	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-651	1.700195	2.474553	9.325299	5.416204	3.237771	1.288352	1.314493	4.579096	2.223008	2.917617	2.264283	2.122213	5.624333	2.661912	1.958847	2.162934	11.208534	1.958816	4.174871	7.305061	0.588814	2.417527	7.649819	0.580733	1.932224	2.656761	4.480007	2.187404	1.552334	0.260649	3.481597	1.272875	1.793101	1.16752	1.18304	3.728923	4.264778	1.029327	10.644797	1.163758	2.442203	1.176997	5.567495	3.318001	2.267342	1.826726	7.187736	4.333552	1.162048	0.560538	2.197857	6.092896	4.461777
hsa-miR-652	29.753408	25.887632	58.531131	21.487234	33.187148	19.754724	32.674547	24.203793	9.807389	17.33408	11.887487	14.501786	36.745641	35.423911	21.369241	47.387923	43.573174	17.451267	24.585354	57.776393	27.281708	15.422157	31.807141	13.550435	23.625829	41.281981	32.853388	30.623655	7.403439	45.092267	50.047952	10.946724	17.674856	15.761518	7.376599	37.289235	26.868101	25.939034	48.031401	17.327067	18.839849	32.073172	24.125811	51.152522	52.148859	16.614505	19.646478	31.237688	22.659944	21.510632	10.190065	25.805208	37.006504
hsa-miR-653	14.16829	3.997355	1.785696	5.771365	8.903869	3.006154	13.708287	2.453087	2.353773	7.379856	5.660708	1.76851	0.749911	6.757162	8.369619	0.983152	4.62352	1.958816	1.391624	4.870041	0.785085	2.917705	1.610488	3.677975	2.107881	3.26986	14.18669	6.835637	2.029975	18.766724	2.611197	3.309475	4.440061	2.33504	4.732158	3.948272	1.279433	1.029327	8.827393	1.163758	0.174443	2.059745	2.651188	1.382501	0.850253	2.174673	5.271006	2.527905	0.193675	1.401344	3.596493	3.763259	10.235842
hsa-miR-654	82.742811	11.040314	18.849008	61.176465	33.187148	60.981973	17.651767	33.689064	16.214884	96.195564	64.815106	84.5348	20.622554	30.714373	88.14812	7.668585	93.871468	55.381063	29.687975	2.656386	24.337638	73.442812	12.078661	16.260521	60.865053	17.166764	16.05336	13.671274	42.987713	57.603416	15.086919	13.747048	138.837278	5.253839	91.789949	59.114405	33.691745	92.639408	23.885886	31.292166	16.04876	44.431641	101.938177	11.613005	12.470379	107.863802	4900.358812	148.424158	49.774408	49.257246	43.957142	22.041948	20.734141
hsa-miR-655	6.234047	1.713152	1.190464	4.439511	2.428328	6.012307	1.877848	3.270783	1.307652	6.950795	4.528566	7.427744	2.624689	4.09525	7.657311	0.19663	4.063093	4.808002	4.638746	0.221365	2.551527	5.752048	1.610488	1.548621	3.864448	1.430564	0.746668	0.546851	3.224078	3.127787	3.33653	2.0366	15.881755	0.700512	4.94093	3.070878	3.625061	3.705576	0	1.939597	1.046658	0.294249	5.832614	2.488501	3.401013	9.65555	204.850476	5.597505	3.292471	2.802688	2.397662	0.716811	0.524915
hsa-miR-656	2.833658	1.142101	0.198411	1.687014	0.809443	2.147253	0.938924	0.327078	0.26153	2.745993	1.415177	2.122213	0.374956	0.81905	2.493078	0.19663	2.802133	2.849187	1.391624	0.221365	0.981356	3.584609	0.402622	0.387155	1.229597	0.408732	0.373334	0.410138	1.194103	2.085192	0.580266	1.0183	6.830862	0.350256	1.391811	2.303159	1.705911	1.441057	0.519258	0.775839	0.872215	0	3.048866	0.553	0.283418	4.088386	83.617329	1.444517	0.774699	2.382285	1.198831	0.179203	0
hsa-miR-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-658	0	0.19035	0	0.976692	0	0	0.187785	1.798931	0	0.085812	0.566071	0.353702	0	1.6381	0.890385	0	1.541173	0.356148	0	2.877751	0.196271	0.250089	0	0.193578	0.351313	2.043662	0	1.230415	0.477641	0	0	0.254575	0.341543	0.350256	0.069591	0	0	0.411731	0	0.258613	0	0	0.132559	0	0.566835	0	0	0.722259	0.581024	0.420403	0.199805	0.179203	2.09966
hsa-miR-659	0.425049	1.713152	2.182517	0.621532	0	0	0.938924	3.434322	1.046122	0.686498	1.698212	0	0.374956	1.023812	1.068462	0.393261	2.241707	0.534222	1.391624	4.42731	0.981356	0.250089	1.610488	0.774311	0.52697	2.248029	1.493336	0.956989	2.149386	1.824543	1.595732	0.50915	0.853858	0.700512	0.278362	0.438697	0.852956	0.823461	2.077034	0.775839	0.523329	1.176997	0.397678	0.8295	0.566835	0.173974	0.479182	0.541694	1.549398	0.420403	1.598442	1.25442	2.887032
